SigAgente;DatGeracaoConjuntoDados;NumCNPJDistribuidora;DatCompetencia;VlrReceitaFaturada;VlrRepasseContaBandeira;VlrResultadoMCP;VlrCCEARD;VlrRiscoHidrologicoCCGFRepactuadas;VlrRiscoHidrologicoItaipu;VlrRiscoHidrologicoRepactuadas;VlrRiscoHidrologicoCCGF;VlrPrevisaoRiscoHidrologico;VlrPremioDeRisco;VlrESSEER;VlrRessarcimentoCONER;VlrCVAEnergiaMesAnterior;VlrESSEERMesAnterior;VlrExposicaoInvoluntariaMesAnt;VlrCVAEnergiaReceitaAlocada;VlrCVAESSEERReceitaAlocada;VlrExposicaoInvolunReceitaAloc;VlrCVAEnergiaAposRepasse;VlrCVAESSEERAposRepasse;VlrExposicaoInvolunAposRepasse;VlrAjusteRepasse
EAC                 ;2025-02-17;04065033000170;2017-05-01;1956660,58;-1951082,0787;-10317753,8602;57743,0166;4198816,54;0;1539200,81;2659615,73;0;0;17574,45;-1147691,2304;13896946,6327;-3046998,9314;-23397005,175;5578,5013;0;0;18147927,688;-4177115,7118;-33714759,0351;
EAC                 ;2025-02-17;04065033000170;2017-04-01;2038091,5;-2032770,5223;-9569010,733;-161936,6511;3245270,5;0;962756,18;2282514,32;0;0;13243,1;-1147691,2304;10818933,7615;-1912550,8011;-13827994,4419;5320,9777;0;0;13896946,6327;-3046998,9314;-23397005,175;
EAC                 ;2025-02-17;04065033000170;2017-03-01;1119423,37;-1114653,629;-3899731,2843;29056,1289;970414,4;0;55643,81;914770,59;0;0;318481,07;-2308882,8004;9824232,9735;77850,9293;-9928263,1577;4769,741;0;0;10818933,7615;-1912550,8011;-13827994,4419;
EAC                 ;2025-02-17;04065033000170;2017-02-01;0;4663,194;261441,0099;-215189,7779;542817,64;0;-24113,46;566931,1;0;0;204325,48;-1147691,2304;9501268,3054;1021216,6796;-10189704,1676;4663,194;0;0;9824232,9735;77850,9293;-9928263,1577;
EAC                 ;2025-02-17;04065033000170;2017-01-01;4221,22;4296,4928;289706,1143;-362679,0458;538220,44;0;31048,57;507171,87;0;0;444793,61;-1147691,2304;9331544,3007;1724114,3;-10479410,2818;5817,3895;0;0;9501268,3054;1021216,6796;-10189704,1676;
EAC                 ;2025-02-17;04065033000170;2016-12-01;268353,5;-205385,0289;570421,4484;-422284,4755;1190391,37;0;253841,57;936549,8;0;0;448164,23;0;8626405,8773;1275950,07;-11049831,7302;62968,4711;0;0;9331544,3007;1724114,3;-10479410,2818;
EAC                 ;2025-02-17;04065033000170;2016-11-01;706153,61;-706103,0795;-3283964,28;529819,5767;2265851,44;0;599613,95;1666237,49;0;0;890677,25;0;5830785,3912;385272,82;-7765867,4502;50,5305;0;0;8626405,8773;1275950,07;-11049831,7302;
EAC                 ;2025-02-17;04065033000170;2016-10-01;0;48,4129;-5432660,5796;492920,5171;2904224,21;0;852263;2051961,21;0;0;4588,08;0;2433689,077;380684,74;-2333206,8706;48,4129;0;0;5830785,3912;385272,82;-7765867,4502;
EAC                 ;2025-02-17;04065033000170;2016-09-01;0;0;-2333206,8706;277585,097;2156103,98;0;619960,75;1536143,23;0;0;380684,74;0;-1603200,9495;966512,18;-6073662,4309;0;0;0;830488,1275;1347196,92;-8406869,3015;
EAC                 ;2025-02-17;04065033000170;2016-08-01;0;0;-684237,954;-52727,0411;1506540,95;0;475886,7;1030654,25;0;0;211377,02;0;-3057014,8584;755135,16;-5389424,4769;0;0;0;-1603200,9495;966512,18;-6073662,4309;
EAC                 ;2025-02-17;04065033000170;2016-07-01;0;0;1452953,5724;-201554,6811;1089195,57;0;313417,73;775777,84;0;0;249393,68;0;-3944655,7472;505741,48;-6842378,0493;0;0;0;-3057014,8584;755135,16;-5389424,4769;
EAC                 ;2025-02-17;04065033000170;2016-06-01;0;0;2579297,8042;-442158,7714;889680,01;0;183487,76;706192,25;0;0;328061,94;0;-4392176,9858;177679,54;-9421675,8535;0;0;0;-3944655,7472;505741,48;-6842378,0493;
EAC                 ;2025-02-17;04065033000170;2016-05-01;0;0;1409161,084;-404933,9411;761593,16;0;176250,3;585342,86;0;0;177679,54;0;-4748836,2047;0;-10830836,9376;0;0;0;-4392176,9858;177679,54;-9421675,8535;
EAC                 ;2025-02-17;04065033000170;2016-04-01;299467,77;46,0507;1187360,0403;-164385,783;905321,43;0;32754,02;872567,41;0;0;289895,07;0;-5480153,101;0;-12018196,9778;9618,7507;289895,07;0;-4748836,2047;0;-10830836,9376;
EAC                 ;2025-02-17;04065033000170;2016-03-01;1530531,23;80,1754;546827,7677;-8558031,3154;551498,89;0;1464,9;550033,99;0;0;377818,57;0;-4341718,1745;0;-12565024,7456;1152792,8354;377818,57;0;-13501043,4352;0;-12018196,9778;
EAC                 ;2025-02-17;04065033000170;2016-02-01;2933549,72;-2802,4109;709659,3527;-313132,54;607523,4;0;210,59;607312,81;0;0;1307854,38;0;-3013216,1053;0;-13274684,0983;1622892,9291;1307854,38;0;-4341718,1745;0;-12565024,7456;
EAC                 ;2025-02-17;04065033000170;2016-01-01;3486445,65;236,9902;-98639,7002;-143138,6811;1308886,44;0;0;1308886,44;0;0;1659363,1;0;-2351644,324;0;-13176044,3981;1827319,5402;1659363,1;0;-3013216,1053;0;-13274684,0983;
EAC                 ;2025-02-17;04065033000170;2015-12-01;3861017,22;-205860,6845;-723706,9559;932341,4941;1624676,58;0;0;1624676,58;0;0;1386555,42;0;-2640061,2827;0;-12452337,4421;2268601,1155;1386555,42;0;-2351644,324;0;-13176044,3981;
EAC                 ;2025-02-17;04065033000170;2015-11-01;3774676,24;-89248,7255;-2523413,1379;188376,2832;1835514,42;0;0;1835514,42;0;0;1098035,78;0;-2076560,2514;0;-9928924,3042;2587391,7345;1098035,78;0;-2640061,2827;0;-12452337,4421;
EAC                 ;2025-02-17;04065033000170;2015-10-01;3738371,46;5935398,7647;-2814585,3302;1508991,1801;1406021,3;0;0;1406021,3;0;0;1271927,17;0;1523887,6632;1886382,66;-7114338,9741;6515460,3947;3158309,83;0;-2076560,2514;0;-9928924,3042;
EAC                 ;2025-02-17;04065033000170;2015-09-01;3979077,46;-3979077,46;-4574163,4849;-134063,0168;1657950,68;0;0;1657950,68;0;0;2014195,8;-127813,14;949110,1309;1583431,649;-2540175,4892;0;0;0;2472997,7941;3469814,309;-7114338,9741;
EAC                 ;2025-02-17;04065033000170;2015-08-01;4404044,72;-4404044,72;-2339729,4105;-298331,1191;1247441,25;0;0;1247441,25;0;0;1832712,09;-1086143,48;0;836863,039;-200446,0787;0;0;0;949110,1309;1583431,649;-2540175,4892;
EAC                 ;2025-02-17;04065033000170;2015-07-01;4193700,93;-2908596,0281;-3265994,1966;43499,3109;782576,53;0;0;782576,53;0;0;1295892,1;0;0;0;3065548,118;826075,8409;459029,061;0;0;836863,039;-200446,0787;
EAC                 ;2025-02-17;04065033000170;2015-06-01;4151064,94;-656747,3415;-1683460,359;227011,7232;2169890,69;0;0;2169890,69;0;0;1079920,82;-491520,14;0;0;5258022,9823;2396902,4132;588400,68;509014,5053;0;0;3065548,118;
EAC                 ;2025-02-17;04065033000170;2015-05-01;3976005;3099416,5682;3455533,0376;499776,5109;1222043,16;0;0;1222043,16;0;0;744189,88;-315184,31;0;0;6727086,272;1721819,6709;429005,57;4924596,3273;0;0;5258022,9823;
EAC                 ;2025-02-17;04065033000170;2015-04-01;4054618,55;2314382,8404;2573601,2968;619085,7732;1032475,01;0;0;1032475,01;0;0;401400;0;0;0;8469525,5824;1651560,7832;401400;4316040,6072;0;0;6727086,272;
EAC                 ;2025-02-17;04065033000170;2015-03-01;3425068,27;2148116,5562;3583772,8122;201574,0023;866969,63;0;0;866969,63;0;0;979165,01;0;0;0;8411228,9542;1068543,6323;979165,01;3525476,184;0;0;8469525,5824;
EAC                 ;2025-02-17;04065033000170;2015-02-01;1928267,49;2728870,4087;3623277,2603;-305489,586;777286,41;0;0;777286,41;0;0;725994,15;-266798,02;0;0;8514096,6387;471796,824;459196,13;3726144,9447;0;0;8411228,9542;
EAC                 ;2025-02-17;04065033000170;2015-01-01;1513777,46;1660336,0028;10517696,5092;111597,6423;434374,35;0;0;434374,35;0;0;624541,6;0;0;0;0;545971,9923;624541,6;2003599,8705;0;0;8514096,6387;
CEA                 ;2025-02-17;05965546000109;2015-01-01;0;0;-14426509,5545;3541220,1025;0;0;0;0;0;0;28290,75;0;0;0;0;0;0;0;3541220,1025;28290,75;-14426509,5545;
CEA                 ;2025-02-17;05965546000109;2015-02-01;0;0;-12735859,4187;1434528,9656;0;0;0;0;0;0;25262,65;0;3541220,1025;28290,75;-14426509,5545;0;0;0;4975749,0681;53553,4;-27162368,9732;
CEA                 ;2025-02-17;05965546000109;2015-03-01;0;0;-6596366,5138;2990004,8825;0;0;0;0;0;0;292337,19;0;4975749,0681;53553,4;-27162368,9732;0;0;0;7965753,9506;345890,59;-33758735,487;
CEA                 ;2025-02-17;05965546000109;2015-04-01;0;0;-950375,3585;4266609,3837;0;0;0;0;0;0;159744,91;0;7965753,9506;345890,59;-33758735,487;0;0;0;12232363,3343;505635,5;-34709110,8455;
CEA                 ;2025-02-17;05965546000109;2015-05-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CEA                 ;2025-02-17;05965546000109;2015-06-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CEA                 ;2025-02-17;05965546000109;2015-07-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CEA                 ;2025-02-17;05965546000109;2015-08-01;2112983,1956;-786848,875;-1494649,4419;1747203,1625;360393,53;0;0;360393,53;0;0;919198,41;-206011,34;0;0;0;1326134,3206;0;0;781462,3719;713187,07;-1494649,4419;
CEA                 ;2025-02-17;05965546000109;2015-09-01;4225966,3913;5264463,5366;2046164,1242;3170123,5237;839767,12;0;0;839767,12;0;0;3466148,63;-31773,47;781462,3719;713187,07;-1494649,4419;4791353,0156;4147562,23;551514,6823;0;0;0;
CEA                 ;2025-02-17;05965546000109;2015-10-01;2029150,85;4679145,184;1366563,9123;3013391,5516;1505771,4;0;0;1505771,4;0;0;822569,17;0;0;0;0;4519162,9516;822569,17;1366563,9123;0;0;0;
CEA                 ;2025-02-17;05965546000109;2015-11-01;4536807,99;4125099,8461;2728232,418;3237441,7237;1986312,28;0;0;1986312,28;0;0;786499,22;0;0;0;0;5223754,0037;786499,22;2651654,6124;0;0;76577,8056;
CEA                 ;2025-02-17;05965546000109;2015-12-01;4323804,47;-39330,8558;-138419,9314;1353682,0342;1207251,94;0;0;1207251,94;0;0;1087043,3;0;0;0;76577,8056;3197430,3142;1087043,3;0;-636496,34;0;-61842,1258;
CEA                 ;2025-02-17;05965546000109;2016-01-01;3947665,08;333,2121;-747817,5012;-312199,5167;1530359,87;0;0;1530359,87;0;0;1484065,31;0;-636496,34;0;-61842,1258;2463932,9821;1484065,31;0;-1882268,9688;0;-809659,627;
CEA                 ;2025-02-17;05965546000109;2016-02-01;3082308,8;-3276,6023;777359,2239;-873842,6274;710381,67;0;306,45;710075,22;0;0;1227074,49;0;-1882268,9688;0;-809659,627;1851957,7077;1227074,49;0;-3897687,6339;0;-32300,403;
CEA                 ;2025-02-17;05965546000109;2016-03-01;1679271,03;93,4016;-169345,2627;4330301,4188;645274,14;0;2168,9;643105,24;0;0;372311,93;0;-3897687,6339;0;-32300,403;1307052,5016;372311,93;0;-229164,5767;0;-201645,6657;
CEA                 ;2025-02-17;05965546000109;2016-04-01;387637,82;69,7512;-391351,3391;-151614,9079;1069826,97;0;49611,26;1020215,71;0;0;295087,68;0;-4697132,4822;0;-201645,6657;92619,8912;295087,68;0;-3871540,3114;0;-592997,0049;
CEA                 ;2025-02-17;05965546000109;2016-05-01;40565,59;-40565,59;68954,847;-1022806,8167;991435,16;0;307044,18;684390,98;0;0;187429,34;0;-3871540,3114;0;-592997,0049;0;0;0;-3902911,9681;187429,34;-524042,1578;
CEA                 ;2025-02-17;05965546000109;2016-06-01;54792,58;-54792,58;-297657,6186;-821811,6389;1163542,06;0;337853,82;825688,24;0;0;355951;0;-3902911,9681;187429,34;-524042,1578;0;0;0;-3561181,547;543380,34;-821699,7764;
CEA                 ;2025-02-17;05965546000109;2016-07-01;9656,37;-9656,37;300997,3849;-932960,4867;1430787,97;0;523741,51;907046,46;0;0;275532,07;0;-3561181,547;543380,34;-821699,7764;0;0;0;-3063354,0637;818912,41;-520702,3915;
CEA                 ;2025-02-17;05965546000109;2016-08-01;10133,86;943,7742;1396231,1288;-280101,9267;2025951,64;0;820905,55;1205046,09;0;0;235762,37;0;-3063354,0637;818912,41;-520702,3915;0;11077,6342;0;-1317504,3504;1043597,1458;875528,7373;
CEA                 ;2025-02-17;05965546000109;2016-09-01;6890,51;3323,9468;-196420,1277;723874,8421;2906793,57;0;1110729,69;1796063,88;0;0;433377,97;0;-1317504,3504;1043597,1458;875528,7373;10214,4568;0;0;2302949,6049;1476975,1158;679108,6096;
CEA                 ;2025-02-17;05965546000109;2016-10-01;0;10599,6618;-1342387,4303;2108432,2077;3877693,02;0;1478535,28;2399157,74;0;0;5699,67;0;5366303,6686;658062,7058;1199811,0011;2793,5418;0;0;11349635,3544;663762,3758;-142576,4292;
CEA                 ;2025-02-17;05965546000109;2016-11-01;974625,34;705347,3692;-191655,7309;1812620,1911;1948177,63;0;0;1948177,63;0;0;1038462,56;0;11349638,6515;663762,3758;-142576,4292;1679260,22;0;0;13431176,2526;1702224,9358;-334232,1601;
CEA                 ;2025-02-17;05965546000109;2016-12-01;416083,69;1347158,371;1390192,9466;-21709,6387;1526785,68;0;431764,9;1095020,78;0;0;537446,36;0;13431176,2526;1702224,9358;-334232,1601;1763242,061;0;0;13173010,2329;2239671,2958;1055960,7865;
CEA                 ;2025-02-17;05965546000109;2017-01-01;0;24700,2051;2060279,6441;-1614396,1529;644076,16;0;51084,21;592991,95;0;0;532167,96;0;13173010,2329;2239671,2958;1055960,7865;15278,8419;0;0;12187411,3981;2771839,2558;3116240,4306;
CEA                 ;2025-02-17;05965546000109;2017-02-01;0;23944,7864;6254234,5887;-397194,0304;626796,19;0;-36068,27;662864,46;0;0;253083,08;0;12187411,3981;2771839,2558;3116240,4306;20440,7664;0;0;12396572,7914;3024922,3358;9370475,0193;
CEA                 ;2025-02-17;05965546000109;2017-03-01;1011611,62;8072679,5363;8898865,2726;3710985,3306;1152355,99;0;82791,02;1069564,97;0;0;401422,91;0;12396572,7914;3024922,3358;9370475,0193;9084291,1563;0;0;8175622,9557;3426345,2458;18269340,2919;
CEA                 ;2025-02-17;05965546000109;2017-04-01;1986959,98;14480821,7499;9354730,9581;-142541,1694;4198477,69;0;1529750,02;2668727,67;0;0;17568,45;0;8175622,9557;3426345,2458;18269340,2919;12231559,4763;3443913,6958;792308,5578;0;0;26831762,6922;
CEA                 ;2025-02-17;05965546000109;2017-05-01;2420979,14;12190634,7217;3262899,9906;2594221,8128;5547948,92;0;2438512,52;3109436,4;0;0;23240,44;0;0;0;26831762,6922;8142170,7328;23240,44;6446202,6889;0;0;23648459,994;
CEA                 ;2025-02-17;05965546000109;2017-06-01;792515,56;9398800,9947;-1702829,109;-1047377,9721;2016691,6;0;768849,02;1247842,58;0;0;119843,31;0;0;0;23648459,994;969313,6279;119843,31;9102159,6168;0;0;12843471,2682;
CEA                 ;2025-02-17;05965546000109;2017-07-01;1107055,81;6368340,8544;4414234,6484;1351686,1709;6236825,05;0;3111475,77;3125349,28;0;0;18638,14;0;0;0;12843471,2682;7447901,0544;0;0;140610,1666;18638,14;17257705,9166;
CEA                 ;2025-02-17;05965546000109;2017-08-01;2489899,07;7003575,1651;13367108,2405;428462,116;13184926,01;0;6652315,92;6532610,09;0;0;10,43;-2315940,59;140610,17;18638,14;17257705,92;9493474,2351;0;0;4260524,061;-2297292,02;30624814,1605;
CEA                 ;2025-02-17;05965546000109;2017-09-01;2228266,34;7328647,7158;12357784,2206;637608,7121;11684673,2;0;6027907,23;5656765,97;0;0;32582,44;-5241624,53;4260524,06;-2297292,02;30624814,16;9550063,6258;0;0;7032742,3464;-7506334,11;42982598,3806;
CEA                 ;2025-02-17;05965546000109;2017-10-01;2701213,02;2139782,214;15140585,4644;980566,0156;12045143,43;0;6009129,21;6036014,22;0;0;321055,83;-2646659,67;2772218,29;-5209042,09;12357784,22;4836773,044;0;0;10961154,6915;-7534645,93;27498369,6844;
CEA                 ;2025-02-17;05965546000109;2017-11-01;2459636,69;2621760,9152;3536507,219;1730995,2508;8369867,4064;0;4157431,46;4232256,83;0;-19820,8836;114586,05;-16468113,1625;10961154,6915;-7534645,93;27498369,6844;5078233,0352;0;0;15983784,3136;-23888173,0425;31034876,9033;
CEA                 ;2025-02-17;05965546000109;2017-12-01;3082213,03;5182444,6893;280850,9759;5408916,4979;2558739,0628;0;1347598,8;1805766,77;0;-594626,5072;79137,75;13020570,2452;15983784,31;-23888173,04;31034876,9;8264657,7193;0;0;15686782,1514;-10788465,0448;31315727,8759;
CEA                 ;2025-02-17;05965546000109;2018-01-01;775179,67;2382288,5627;535441,866;579802,0917;138922,6928;0;364352,86;369196,34;0;-594626,5072;0;-1076909,4077;15686782,15;-10788465,04;31315727,88;2996735,9544;0;0;13408770,98;-11865374,4477;31851169,746;
CEA                 ;2025-02-17;05965546000109;2018-02-01;0;167059,2168;3290100,9229;1103071,9705;-145146,0472;0;115823,27;333657,19;0;-594626,5072;351026,31;-1076909,4077;13408770,98;-11865374,45;31851169,75;146400,5868;0;0;14220296,3164;-12591257,5477;35141270,6729;
CEA                 ;2025-02-17;05965546000109;2018-03-01;0;184933,7567;3149985,8462;1469788,0266;-203450,3372;0;57310,25;333865,92;0;-594626,5072;629127,19;1958704,0523;14220296,32;-12591257,55;35141270,67;176205,0767;0;0;15310428,9327;-10003426,3077;38291256,5162;
CEA                 ;2025-02-17;05965546000109;2018-04-01;0;306375,4899;2640834,8559;620699,3666;19153,1528;0;251372,47;362407,19;0;-594626,5072;623227,66;575915,8123;15310428,93;-10003426,31;38291256,52;297501,4499;0;0;15652779,9994;-8804282,8377;40932091,3759;
CEA                 ;2025-02-17;05965546000109;2018-05-01;597992,97;1527088,3401;2927666,4378;11371,9176;2910623,1228;0;2263479,69;1241769,94;0;-594626,5072;40950,1;-1076909,4077;15652779,9994;-8804282,8377;40932091,3759;2125081,3101;0;0;16449693,7297;-9840242,1454;43859757,8137;
CEA                 ;2025-02-17;05965546000109;2018-06-01;3062223,32;6141131,7801;-6905258,4806;-3025252,4251;8407354,8128;0;5964973,86;3037007,46;0;-594626,5072;315,71;-4085771,1377;16449693,73;-9840242,15;43859757,81;9203355,1001;0;0;12628441,0176;-13925697,5777;36954499,3294;
CEA                 ;2025-02-17;05965546000109;2018-07-01;4073899,3;1974039,1865;-4973026,0721;-6242585,1782;10933913,2728;0;7677698,8;3850840,98;0;-594626,5072;60420,08;-3608363,4677;12628441,02;-13925697,58;36954499,33;6047938,4865;0;0;11271830,6281;-17473640,9677;31981473,2579;
CEA                 ;2025-02-17;05965546000109;2018-08-01;4251342,14;576644,6527;-5991270,8648;972813,0376;11751290,5928;0;8139638,58;4206278,52;0;-594626,5072;193114,65;-4011273,1877;11271830,63;-17473640,97;31981473,26;4790961,6727;0;0;19204972,5877;-21291799,5077;25990202,3952;
CEA                 ;2025-02-17;05965546000109;2018-09-01;4385333,84;398843,3093;-2960320,2558;-2707245,018;11744396,0128;0;7852144,21;4486878,31;0;-594626,5072;873589,58;-2282164,1177;19204972,59;-21291799,51;25990202,4;4685176,2293;0;0;23556947,3554;-22700374,0477;23029882,1442;
CEA                 ;2025-02-17;05965546000109;2018-10-01;4706032,61;564040,65;-1540331,4864;-1271188,6161;3742686,3628;0;2644923;1692389,87;0;-594626,5072;161960,55;-1076909,4077;23556947,36;-22700374,05;23029882,14;5198196,47;0;0;20830248,6366;-23615322,9077;21489550,6536;
CEA                 ;2025-02-17;05965546000109;2018-11-01;1891650,27;1528393,2327;147615,0472;-365356,5753;629615,8349;0;656936,67;584706;0;-612026,8351;138033,46;-1071000,3689;20830248,64;-23615322,91;21489550,65;3357165,9027;0;0;17737341,997;-24548289,8189;21637165,6972;
CEA                 ;2025-02-17;05965546000109;2018-12-01;192556,24;1636045,6586;3387455,8258;-1016043,04;-705619,6423;0;116840,5;294176,2;0;-1116636,3423;571861,32;-899638,2445;17737342;-24548289,82;21637165,7;1791411,4686;0;0;14224267,8492;-24876066,7445;25024621,5258;
CEA                 ;2025-02-17;05965546000109;2019-01-01;-49622,03;861297,9586;2743584,6332;-1998687,0758;-1544459,7823;0;-26059,3;-401764,14;0;-1116636,3423;404158;-899638,2445;14224267,85;-24876066,74;25024621,53;762053,8986;0;0;9919067,0934;-25371546,9845;27768206,1632;
CEA                 ;2025-02-17;05965546000109;2019-02-01;0;497633,0205;7437310,3597;3886091,4503;31136,5277;0;191359,25;956413,62;0;-1116636,3423;641665,5;-899638,2445;9919067,09;-25371546,98;27768206,16;462726,5605;0;0;13373568,5075;-25629519,7245;35205516,5197;
CEA                 ;2025-02-17;05965546000109;2019-03-01;0;274267,7967;4298363,1797;2414196,3718;-4461,0523;0;207941,03;904234,26;0;-1116636,3423;421475,35;-899638,2445;13373568,51;-25629519,72;35205516,52;265047,8367;0;0;15518255,9928;-26107682,6145;39503879,6997;
CEA                 ;2025-02-17;05965546000109;2019-04-01;0;397997,5713;4305812,8153;124445,1875;-650402,1323;0;218637,95;247596,26;0;-1116636,3423;722524,19;-481423,0545;15518255,99;-26107682,61;39503879,7;377440,8113;0;0;14614858,2339;-25866581,4745;43809692,5153;
CEA                 ;2025-02-17;05965546000109;2019-05-01;704638,43;2646717,0384;2905166,9219;161028,1718;-318716,7023;0;524342,95;273576,69;0;-1116636,3423;267846,98;366086,9855;14614858,23;-25866581,47;43809692,52;3351355,4684;0;0;11105814,2311;-25232647,5045;46714859,4419;
CEA                 ;2025-02-17;05965546000109;2019-06-01;221704,83;6701144,3631;336848,0677;65312,0109;91692,7477;0;807554,91;400774,18;0;-1116636,3423;0;309835,2855;11105814,23;-25232647,5;46714859,44;6922849,1931;0;0;4339969,7955;-24922812,2145;47051707,5077;
